group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime,memo
多元视角-霓虹映画,,2号厅,日本,上海UA梅龙镇广场电影城,,20:10,住田崇,1595673000,100min,彩色,星期六,7月25日,FICTITIOUS GIRL’S DIARY,架空OL日记,,,12480,,18:30,
多元视角-霓虹映画,,2号厅,日本,SFC上海影城,,10:49,松居大悟,1595984400,109min,彩色,星期三,7月29日,#HANDBALLSTRIVE,#全力手球#,,,12191,,09:00,
多元视角-霓虹映画,,2号厅,日本,SFC上海影城,,20:14,池田依来沙,1596277800,104min,,星期六,8月1日,TOWN WITHOUT SEA,夏季来时,,,13311,,18:30,
多元视角-霓虹映画,,2号厅,日本,SFC上海影城,,23:04,棚田由纪,1596286800,124min,彩色,星期六,8月1日,ROMANCE DOLL,爱情人偶,0,,10454,,21:00,
多元视角-霓虹映画,,2号厅,日本,SFC上海影城,,16:58,常盤司郎,1596351000,128min,彩色,星期日,8月2日,THE FIRST SUPPER,最初的晚餐,0,,11691,,14:50,
多元视角-霓虹映画,,2号厅,日本,SFC上海影城,,20:14,杉山泰一,1596364200,104min,彩色,星期日,8月2日,STARDUST OVER THE TOWN,群星之城,,,12486,,18:30,
多元视角-霓虹映画,,3号厅,日本,上海UA梅龙镇广场电影城,,23:04,棚田由纪,1595941200,124min,彩色,星期二,7月28日,ROMANCE DOLL,爱情人偶,0,,10454,,21:00,
多元视角-霓虹映画,,4K激光1号厅,日本,上海百美汇影城（静安嘉里中心店）,,13:55,萩原健太郎,1595649600,115min,彩色,星期六,7月25日,OUR 30-MINUTE SESSIONS,告别前的30分钟,0,,13098,,12:00,
多元视角-霓虹映画,,4K激光1号厅,日本,上海百美汇影城（静安嘉里中心店）,,17:00,今泉力哉,1596264600,130min,彩色,星期六,8月1日,OVER THE TOWN,在街上 ,0,,10668,,14:50,
多元视角-霓虹映画,,观众厅,日本,上海美琪大戏院,,20:17,武正晴,1595759400,107min,彩色,星期日,7月26日,WE MAKE ANTIQUES! KYOTO RENDEZVOUS,谎话连篇2,,,10523,,18:30,
多元视角-霓虹映画,,观众厅,日本,上海美琪大戏院,,20:11,柳明菜,1595932200,101min,彩色,星期二,7月28日,"GO AWAY, ULTRAMARINE",消失吧，群青,,,12399,,18:30,
多元视角-霓虹映画,,观众厅,日本,上海美琪大戏院,,16:58,佐藤东弥,1596091800,128min,彩色,星期四,7月30日,KAIJI: FINAL GAME,赌博默示录3,0,,10455,,14:50,
多元视角-霓虹映画,,观众厅,日本,上海美琪大戏院,,13:44,吉野耕平,1596168000,104min,彩色,星期五,7月31日,GONE WEDNESDAY,星期三消失了,0,,11005,,12:00,
多元视角-霓虹映画,,观众厅,日本,上海美琪大戏院,,20:14,饭冢俊光,1596277800,104min,彩色,星期六,8月1日,"DANCE, MITA",跳舞吧！三田,,,12108,,18:30,
多元视角-霓虹映画,,3号厅,日本,嘉定影剧院,,13:44,吉野耕平,1595736000,104min,彩色,星期日,7月26日,GONE WEDNESDAY,星期三消失了,0,,11005,,12:00,
多元视角-霓虹映画,,3号厅,日本,嘉定影剧院,,20:10,住田崇,1595932200,100min,彩色,星期二,7月28日,FICTITIOUS GIRL’S DIARY,架空OL日记,0,,12480,,18:30,
多元视角-霓虹映画,,1号厅,日本,上海大光明电影院,,20:11,柳明菜,1595673000,101min,彩色,星期六,7月25日,"GO AWAY, ULTRAMARINE",消失吧，群青,,,12399,,18:30,
多元视角-霓虹映画,,1号厅,日本,上海大光明电影院,,20:14,饭冢俊光,1595759400,104min,彩色,星期日,7月26日,"DANCE, MITA",跳舞吧！三田,0,,12108,,18:30,
多元视角-霓虹映画,,1号厅,日本,上海大光明电影院,,13:47,武正晴,1595822400,107min,彩色,星期一,7月27日,WE MAKE ANTIQUES! KYOTO RENDEZVOUS,谎话连篇2,0,,10523,,12:00,
多元视角-霓虹映画,,1号厅,日本,上海大光明电影院,,20:14,池田依来沙,1596018600,104min,,星期三,7月29日,TOWN WITHOUT SEA,夏季来时,,,13311,,18:30,
多元视角-霓虹映画,,1号厅,日本,SFC上影百联影城（大上海店）,,13:58,饭塚健,1595649600,118min,彩色,星期六,7月25日,STEP,脚步,0,,12238,,12:00,
多元视角-霓虹映画,,1号厅,日本,SFC上影百联影城（大上海店）,,16:45,萩原健太郎,1596264600,115min,彩色,星期六,8月1日,OUR 30-MINUTE SESSIONS,告别前的30分钟,0,,13098,,14:50,
多元视角-霓虹映画,,2号厅,日本,国泰电影院,,16:58,佐藤东弥,1595746200,128min,彩色,星期日,7月26日,KAIJI: FINAL GAME,赌博默示录3,0,,10455,,14:50,
多元视角-霓虹映画,,2号厅,日本,国泰电影院,,20:14,杉山泰一,1595845800,104min,彩色,星期一,7月27日,STARDUST OVER THE TOWN,群星之城,0,,12486,,18:30,
多元视角-霓虹映画,,3号厅,日本,上海科技影城,,16:03,斋藤工 / 饭冢贵士 / 岩切一空,1595746200,73min,彩色,星期日,7月26日,COMPLY+-ANCE,COMPLY+-ANCE,0,,12484,,14:50,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,20:17,武正晴,1595673000,107min,彩色,星期六,7月25日,WE MAKE ANTIQUES! KYOTO RENDEZVOUS,谎话连篇2,,,10523,,18:30,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,22:46,北条司,1595682000,106min,彩色,星期六,7月25日,ANGEL SIGN,天使印记,0,,9742,"越南,印度尼西亚,泰国",21:00,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,14:00,木村尚,1595736000,120min,彩色,星期日,7月26日,NINKYO GAKUEN,任侠学园,0,,12404,,12:00,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,13:44,池田依来沙,1595822400,104min,,星期一,7月27日,TOWN WITHOUT SEA,夏季来时,0,,13311,,12:00,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,10:49,松居大悟,1596070800,109min,彩色,星期四,7月30日,#HANDBALLSTRIVE,#全力手球#,,,12191,,09:00,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,20:11,柳明菜,1596277800,101min,彩色,星期六,8月1日,"GO AWAY, ULTRAMARINE",消失吧，群青,,,12399,,18:30,
多元视角-霓虹映画,,剧院厅,日本,天山电影院-虹桥艺术中心旗舰店,,22:48,市井昌秀,1596373200,108min,彩色,星期日,8月2日,TYPHOON FAMILY,台风家族,,,9683,,21:00,
多元视角-霓虹映画,,8号厅,日本,CGV影城（白玉兰广场IMAX店）,,17:00,今泉力哉,1595659800,130min,彩色,星期六,7月25日,OVER THE TOWN,在街上 ,0,,10668,,14:50,
多元视角-霓虹映画,,8号厅,日本,CGV影城（白玉兰广场IMAX店）,,16:45,萩原健太郎,1596351000,115min,彩色,星期日,8月2日,OUR 30-MINUTE SESSIONS,告别前的30分钟,0,,13098,,14:50,
多元视角-霓虹映画,,4号厅,日本,天山电影院-虹桥艺术中心旗舰店,,10:58,饭塚健,1596330000,118min,彩色,星期日,8月2日,STEP,脚步,0,,12238,,09:00,
多元视角-霓虹映画,,ATMOS厅,日本,上海和平影都,,11:00,木村尚,1596330000,120min,彩色,星期日,8月2日,NINKYO GAKUEN,任侠学园,0,,12404,,09:00,
多元视角-霓虹映画,,LUXE厅,日本,上海百丽宫影城（长宁来福士店）,,22:48,市井昌秀,1596200400,108min,彩色,星期五,7月31日,TYPHOON FAMILY,台风家族,,,9683,,21:00,
多元视角-霓虹映画,,1号厅,日本,SFC上影影城（新衡山店）,,20:10,住田崇,1595845800,100min,彩色,星期一,7月27日,FICTITIOUS GIRL’S DIARY,架空OL日记,,,12480,,18:30,
多元视角-霓虹映画,,1号厅,日本,SFC上影影城（新衡山店）,,16:58,佐藤东弥,1595919000,128min,彩色,星期二,7月28日,KAIJI: FINAL GAME,赌博默示录3,0,,10455,,14:50,
多元视角-霓虹映画,,1号厅,日本,SFC上影影城（新衡山店）,,22:48,市井昌秀,1596027600,108min,彩色,星期三,7月29日,TYPHOON FAMILY,台风家族,,,9683,,21:00,
多元视角-霓虹映画,,1号厅,日本,SFC上影影城（新衡山店）,,14:00,木村尚,1596254400,120min,彩色,星期六,8月1日,NINKYO GAKUEN,任侠学园,0,,12404,,12:00,
多元视角-霓虹映画,,4号厅,日本,SFC上影影城（美罗城店）,,10:58,饭塚健,1596243600,118min,彩色,星期六,8月1日,STEP,脚步,,,12238,,09:00,
多元视角-霓虹映画,,1号厅,日本,曹杨影城,,11:00,木村尚,1595638800,120min,彩色,星期六,7月25日,NINKYO GAKUEN,任侠学园,0,,12404,,09:00,
多元视角-霓虹映画,,1号厅,日本,曹杨影城,,23:04,棚田由纪,1595682000,124min,彩色,星期六,7月25日,ROMANCE DOLL,爱情人偶,0,,10454,,21:00,
多元视角-霓虹映画,,1号厅,日本,曹杨影城,,20:10,中川龙太郎,1595845800,100min,彩色,星期一,7月27日,SILENT RAIN,静悄悄的雨,,,10678,,18:30,
多元视角-霓虹映画,,1号厅,日本,曹杨影城,,20:16,北条司,1596277800,106min,彩色,星期六,8月1日,ANGEL SIGN,天使印记,,,9742,"越南,印度尼西亚,泰国",18:30,
多元视角-霓虹映画,,1号厅,日本,曹杨影城,,22:48,市井昌秀,1596286800,108min,彩色,星期六,8月1日,TYPHOON FAMILY,台风家族,,,9683,,21:00,
多元视角-霓虹映画,,1号厅,日本,上海星光影城（亚新旗舰店）,,14:08,常盤司郎,1596254400,128min,彩色,星期六,8月1日,THE FIRST SUPPER,最初的晚餐,0,,11691,,12:00,
多元视角-霓虹映画,,2号厅,日本,SFC上影百联影城（八佰伴IMAX店）,,16:45,萩原健太郎,1595832600,115min,彩色,星期一,7月27日,OUR 30-MINUTE SESSIONS,告别前的30分钟,0,,13098,,14:50,
多元视角-霓虹映画,,1号厅,日本,上海百丽宫影城（ifc商场店）,,13:58,饭塚健,1595736000,118min,彩色,星期日,7月26日,STEP,脚步,0,,12238,,12:00,
多元视角-霓虹映画,,1号厅,日本,上海百丽宫影城（ifc商场店）,,20:16,北条司,1595759400,106min,彩色,星期日,7月26日,ANGEL SIGN,天使印记,,,9742,"越南,印度尼西亚,泰国",18:30,
多元视角-霓虹映画,,1号厅,日本,上海百丽宫影城（ifc商场店）,,17:00,今泉力哉,1596351000,130min,彩色,星期日,8月2日,OVER THE TOWN,在街上 ,0,,10668,,14:50,
多元视角-霓虹映画,,LUXE厅,日本,上海百丽宫影城（陆家嘴中心店）,,13:40,住田崇,1595736000,100min,彩色,星期日,7月26日,FICTITIOUS GIRL’S DIARY,架空OL日记,,,12480,,12:00,
多元视角-霓虹映画,,LUXE厅,日本,上海百丽宫影城（陆家嘴中心店）,,16:45,萩原健太郎,1595746200,115min,彩色,星期日,7月26日,OUR 30-MINUTE SESSIONS,告别前的30分钟,0,,13098,,14:50,
多元视角-霓虹映画,,LUXE厅,日本,上海百丽宫影城（陆家嘴中心店）,,22:48,市井昌秀,1596114000,108min,彩色,星期四,7月30日,TYPHOON FAMILY,台风家族,,,9683,,21:00,
多元视角-霓虹映画,,LUXE厅,日本,上海百丽宫影城（陆家嘴中心店）,,20:14,杉山泰一,1596191400,104min,彩色,星期五,7月31日,STARDUST OVER THE TOWN,群星之城,0,,12486,,18:30,
多元视角-霓虹映画,,6号厅LUXE巨幕,日本,上海世纪友谊影城,,20:10,中川龙太郎,1595673000,100min,彩色,星期六,7月25日,SILENT RAIN,静悄悄的雨,,,10678,,18:30,
多元视角-霓虹映画,,6号厅LUXE巨幕,日本,上海世纪友谊影城,,16:58,常盤司郎,1595746200,128min,彩色,星期日,7月26日,THE FIRST SUPPER,最初的晚餐,0,,11691,,14:50,
多元视角-霓虹映画,,6号厅LUXE巨幕,日本,上海世纪友谊影城,,16:48,饭塚健,1595832600,118min,彩色,星期一,7月27日,STEP,脚步,0,,12238,,14:50,
多元视角-霓虹映画,,6号STAR MAX厅,日本,橙天嘉禾影城（LuOne凯德晶萃店）,,10:13,斋藤工 / 饭冢贵士 / 岩切一空,1595638800,73min,彩色,星期六,7月25日,COMPLY+-ANCE,COMPLY+-ANCE,,,12484,,09:00,
多元视角-霓虹映画,,大剧场,日本,Fancl艺术中心-艺海剧院,,10:41,柳明菜,1595725200,101min,彩色,星期日,7月26日,"GO AWAY, ULTRAMARINE",消失吧，群青,,,12399,,09:00,
多元视角-霓虹映画,,大剧场,日本,Fancl艺术中心-艺海剧院,,13:49,松居大悟,1596168000,109min,彩色,星期五,7月31日,#HANDBALLSTRIVE,#全力手球#,,,12191,,12:00,
多元视角-霓虹映画,,大剧场,日本,Fancl艺术中心-艺海剧院,,17:06,行定勋,1596178200,136min,,星期五,7月31日,THEATRE: A LOVE STORY,剧场,,,13375,,14:50,
多元视角-霓虹映画,,大剧场,日本,Fancl艺术中心-艺海剧院,,16:58,佐藤东弥,1596351000,128min,彩色,星期日,8月2日,KAIJI: FINAL GAME,赌博默示录3,0,,10455,,14:50,
多元视角-霓虹映画,,大剧场,日本,Fancl艺术中心-艺海剧院,,23:04,棚田由纪,1596373200,124min,彩色,星期日,8月2日,ROMANCE DOLL,爱情人偶,0,,10454,,21:00,
多元视角-影像万花筒,,CINITY厅,韩国,SFC上海影城,,20:20,李元泰,1596105000,110min,彩色,星期四,7月30日,"THE GANGSTER, THE COP, THE DEVIL",恶人传,,,13296,,18:30,
多元视角-影像万花筒,,LUXE巨幕厅,法国,红星电影世界上海吴中路旗舰店,,20:07,菲利普·吉亚尔,1595673000,97min,,星期六,7月25日,PAPA SITTER,陪考老炮儿,,,13185,,18:30,
多元视角-影像万花筒,,LUXE巨幕厅,法国,红星电影世界上海吴中路旗舰店,,10:35,穆罕默德·哈米迪,1595725200,95min,,星期日,7月26日,QUEENS OF THE FIELD (4K),热血狂花（4K）,,4K,13179,,09:00,
多元视角-影像万花筒,,LUXE巨幕厅,韩国,红星电影世界上海吴中路旗舰店,,20:15,郑镇荣,1595932200,105min,彩色,星期二,7月28日,ME AND ME,非常真相,,,13309,,18:30,
多元视角-影像万花筒,,LUXE巨幕厅,韩国,红星电影世界上海吴中路旗舰店,,16:33,李相槿,1596178200,103min,彩色,星期五,7月31日,EXIT,极限逃生,,,13295,,14:50,
