group,area,halls_name,country,cinema,projection_material,etime,director,show_time,length,film_medium,weekday,date,film2,film1,show_type,resolving_power,id,co_production_country,stime
电影频道传媒关注单元,,3号厅,中国,SFC上海影城,,17:23,涂们,1560930300,98min,彩色,星期三,6月19日,MY SOUL BELONGS TO HULUNBUIR ,呼伦贝尔城,"0,3",,6856,,15:45
电影频道传媒关注单元,,7号厅,中国,SFC上海影城,,20:08,涂们,1560681000,98min,彩色,星期日,6月16日,MY SOUL BELONGS TO HULUNBUIR ,呼伦贝尔城,0,,6856,,18:30
电影频道传媒关注单元,,Onyx LED厅,中国,SFC上影影城（港汇永华IMAX店）,,15:08,涂们,1560749400,98min,彩色,星期一,6月17日,MY SOUL BELONGS TO HULUNBUIR ,呼伦贝尔城,"2,0",,6856,,13:30
光影记忆·时代经典：新中国成立70周年特别影展,,3号厅,中国,SFC上海影城,,22:46,陈西禾 / 叶明,1561121100,121min,黑白,星期五,6月21日,THE FAMILY (2K RESTORED VERSION),家 (2K 修复版),"2,0",,8952,,20:45
光影记忆·时代经典：新中国成立70周年特别影展,,7号厅,中国,SFC上海影城,,23:03,韩三平 / 黄建新,1561207500,138min,彩色,星期六,6月22日,THE FOUNDING OF A REPUBLIC,建国大业,1,,8869,,20:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,12:31,陈西禾 / 叶明,1560565800,121min,黑白,星期六,6月15日,THE FAMILY (2K RESTORED VERSION),家 (2K 修复版),0,,8952,,10:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,15:26,贾樟柯,1560576600,116min,彩色,星期六,6月15日,I WISH I KNEW,海上传奇,0,,8870,,13:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,18:03,韩三平 / 黄建新,1560584700,138min,彩色,星期六,6月15日,THE FOUNDING OF A REPUBLIC,建国大业,0,,8869,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,20:06,卢珏,1560594600,96min,黑白,星期六,6月15日,SECRET POST IN CANTON,羊城暗哨,0,,8761,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,12:17,滕文骥 / 吴天明,1560652200,107min,彩色,星期日,6月16日,THE THRILL OF LIFE,生活的颤音,0,,8866,,10:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,20:04,黄蜀芹,1560681000,94min,彩色,星期日,6月16日,LONG LIVE YOUTH,青春万岁,0,,8767,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,12:25,王苹 / 葛鑫,1560738600,115min,黑白,星期一,6月17日,SENTRY UNDER THE NEON LIGHTS,霓虹灯下的哨兵,0,,8765,,10:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,15:22,江海洋,1560749400,112min,彩色,星期一,6月17日,TURNING POINT 1977,高考·1977,0,,8770,,13:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,20:17,贾樟柯,1560767400,107min,彩色,星期一,6月17日,STILL LIFE,三峡好人,0,,8769,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,17:15,黄祖模,1560843900,90min,彩色,星期二,6月18日,ROMANCE ON LUSHAN MOUNTAIN,庐山恋,0,,8867,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,19:19,谢晋,1560853800,49min,黑白,星期二,6月18日,HUANG BAOMEI,黄宝妹,0,,8865,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,17:43,郑君里,1560930300,118min,黑白,星期三,6月19日,NIE ER,聂耳,0,,8764,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,20:17,滕文骥 / 吴天明,1560940200,107min,彩色,星期三,6月19日,THE THRILL OF LIFE,生活的颤音,0,,8866,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,17:21,卢珏,1561016700,96min,黑白,星期四,6月20日,SECRET POST IN CANTON,羊城暗哨,0,,8761,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,20:13,黄佐临 / 傅敬恭 / 罗毅之,1561026600,103min,彩色,星期四,6月20日,THE MAYOR CHEN YI,陈毅市长,0,,8766,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,15:13,黄佐临 / 傅敬恭 / 罗毅之,1561095000,103min,彩色,星期五,6月21日,THE MAYOR CHEN YI,陈毅市长,0,,8766,,13:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,17:43,郑君里,1561103100,118min,黑白,星期五,6月21日,NIE ER,聂耳,0,,8764,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,20:22,江海洋,1561113000,112min,彩色,星期五,6月21日,TURNING POINT 1977,高考·1977,0,,8770,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,15:17,贾樟柯,1561181400,107min,彩色,星期六,6月22日,STILL LIFE,三峡好人,0,,8769,,13:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,17:19,黄蜀芹,1561189500,94min,彩色,星期六,6月22日,LONG LIVE YOUTH,青春万岁,0,,8767,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,11:19,谢晋,1561257000,49min,黑白,星期日,6月23日,HUANG BAOMEI,黄宝妹,0,,8865,,10:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,15:26,贾樟柯,1561267800,116min,彩色,星期日,6月23日,I WISH I KNEW,海上传奇,0,,8870,,13:30
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,35mm,17:15,黄祖模,1561275900,90min,彩色,星期日,6月23日,ROMANCE ON LUSHAN MOUNTAIN,庐山恋,0,,8867,,15:45
光影记忆·时代经典：新中国成立70周年特别影展,,艺术影厅,中国,上海电影博物馆,,20:48,韩三平 / 黄建新,1561285800,138min,彩色,星期日,6月23日,THE FOUNDING OF A REPUBLIC,建国大业,0,,8869,,18:30
光影记忆·时代经典：新中国成立70周年特别影展,,Onyx LED厅,中国,SFC上影影城（港汇永华IMAX店）,,11:43,赵明 / 严恭,1561170600,73min,黑白,星期六,6月22日,THE ADVENTURES OF SANMAO THE WAIF (4K),三毛流浪记 (4K),0,,6848,,10:30
“一带一路”电影周,,LUXE巨幕厅,立陶宛,上海百丽宫影城（万象城店）,,20:06,艾纳斯塔·杰可卡斯,1560681000,96min,彩色,星期日,6月16日,SASHA WAS HERE,萨沙曾在这里,0,,8707,,18:30
“一带一路”电影周,,东方巨幕厅,英国,SFC上海影城,,10:10,肯·洛奇,1560990600,100min,彩色,星期四,6月20日,"SORRY, WE MISSED YOU",对不起，我们错过了你,0,,8950,,08:30
“一带一路”电影周,,1号厅,爱沙尼亚,上海市沪北电影院,,19:45,马尔蒂·黑尔登,1560853800,75min,黑白,星期二,6月18日,SCANDINAVIAN SILENCE,斯堪的纳维亚的沉默,1,,8650,,18:30
“一带一路”电影周,,1号厅,英国,上海市沪北电影院,,15:10,肯·洛奇,1561008600,100min,彩色,星期四,6月20日,"SORRY, WE MISSED YOU",对不起，我们错过了你,0,,8950,,13:30
“一带一路”电影周,,1号厅,俄罗斯,上海市沪北电影院,,18:16,安德烈·沃金,1561103100,151min,彩色,星期五,6月21日,THE BALKAN LINE,绝密突袭,1,,8467,塞尔维亚,15:45
“一带一路”电影周,,1号厅,波兰,上海市沪北电影院,,19:58,阿德里安·帕内克,1561199400,88min,彩色,星期六,6月22日,WEREWOLF,狼人,0,,8550,,18:30
“一带一路”电影周,,2号厅,匈牙利,上海UA梅龙镇广场电影城,,22:46,阿尔帕德·波格丹,1561034700,121min,彩色,星期四,6月20日,GENESIS,创世纪,0,,8656,,20:45
“一带一路”电影周,,2号厅,印度,上海UA梅龙镇广场电影城,,15:34,夏兰特·卡塔里亚,1561181400,124min,彩色,星期六,6月22日,SUI DHAAGA: MADE IN INDIA,印度制造,0,,8855,,13:30
“一带一路”电影周,,3号厅,以色列,上海UA梅龙镇广场电影城,,20:06,尼姆罗德·埃尔达,1560681000,96min,彩色,星期日,6月16日,THE DAY AFTER I'M GONE,我走以后,0,,8575,法国,18:30
“一带一路”电影周,,3号厅,俄罗斯,上海UA梅龙镇广场电影城,,18:16,安德烈·沃金,1561275900,151min,彩色,星期日,6月23日,THE BALKAN LINE,绝密突袭,0,,8467,塞尔维亚,15:45
“一带一路”电影周,,1号厅,菲律宾,上海百美汇影城（静安嘉里中心店）,,12:00,丹·维勒加斯,1560738600,90min,彩色,星期一,6月17日,HEAVEN'S WAITING,天堂等候处,0,,8572,,10:30
“一带一路”电影周,,1号厅,孟加拉国,上海百美汇影城（静安嘉里中心店）,,22:27,塔昆·艾哈迈德,1560775500,102min,彩色,星期一,6月17日,IN SPRING BREEZE,春风里,1,,8374,,20:45
“一带一路”电影周,,1号厅,爱沙尼亚,上海百美汇影城（静安嘉里中心店）,,11:45,马尔蒂·黑尔登,1560825000,75min,黑白,星期二,6月18日,SCANDINAVIAN SILENCE,斯堪的纳维亚的沉默,1,,8650,,10:30
“一带一路”电影周,,3号厅,拉脱维亚,SFC上海影城,,12:14,英娜拉·克曼,1560652200,104min,彩色,星期日,6月16日,BILLE,比莱,0,,8370,,10:30
“一带一路”电影周,,3号厅,白俄罗斯,SFC上海影城,,20:05,达里娅·朱克,1560940200,95min,彩色,星期三,6月19日,CRYSTAL SWAN,水晶天鹅,1,,8339,,18:30
“一带一路”电影周,,3号厅,俄罗斯,SFC上海影城,,18:16,安德烈·沃金,1561103100,151min,彩色,星期五,6月21日,THE BALKAN LINE,绝密突袭,0,,8467,塞尔维亚,15:45
“一带一路”电影周,,1号厅,英国,上海大光明电影院,,12:10,肯·洛奇,1560825000,100min,彩色,星期二,6月18日,"SORRY, WE MISSED YOU",对不起，我们错过了你,1,,8950,,10:30
“一带一路”电影周,,1号厅,以色列,SFC上影百联影城（大上海店）,,15:06,尼姆罗德·埃尔达,1560576600,96min,彩色,星期六,6月15日,THE DAY AFTER I'M GONE,我走以后,0,,8575,法国,13:30
“一带一路”电影周,,2号厅,格鲁吉亚,国泰电影院,,20:16,蒂纳丁·卡吉里什维利,1560940200,106min,彩色,星期三,6月19日,HORIZON,地平线,1,,8652,,18:30
“一带一路”电影周,,umeDmax厅,俄罗斯,UME影城（上海新天地店）,,13:01,安德烈·沃金,1560652200,151min,彩色,星期日,6月16日,THE BALKAN LINE,绝密突袭,1,,8467,塞尔维亚,10:30
“一带一路”电影周,,2号厅,黎巴嫩,上海大光明电影院,,14:57,巴希尔·霍杰伊,1560576600,87min,彩色,星期六,6月15日,GOOD MORNING,早安,0,,8551,法国,13:30
“一带一路”电影周,,2号厅,以色列,上海大光明电影院,,15:06,尼姆罗德·埃尔达,1560663000,96min,彩色,星期日,6月16日,THE DAY AFTER I'M GONE,我走以后,0,,8575,法国,13:30
“一带一路”电影周,,2号厅,格鲁吉亚,上海大光明电影院,,22:31,蒂纳丁·卡吉里什维利,1560689100,106min,彩色,星期日,6月16日,HORIZON,地平线,0,,8652,,20:45
“一带一路”电影周,,2号厅,埃及,上海大光明电影院,,12:05,艾哈迈德·阿卜达拉,1560738600,95min,彩色,星期一,6月17日,EXT. NIGHT,非凡之夜,0,,8348,阿拉伯联合酋长国,10:30
“一带一路”电影周,,2号厅,菲律宾,上海大光明电影院,,17:15,丹·维勒加斯,1560843900,90min,彩色,星期二,6月18日,HEAVEN'S WAITING,天堂等候处,1,,8572,,15:45
“一带一路”电影周,,2号厅,印度,上海大光明电影院,,17:49,夏兰特·卡塔里亚,1561103100,124min,彩色,星期五,6月21日,SUI DHAAGA: MADE IN INDIA,印度制造,0,,8855,,15:45
“一带一路”电影周,,3号厅,保加利亚,上海科技影城,,20:06,纳什泰德·柯西瓦,1561026600,96min,彩色,星期四,6月20日,IRINA,伊莉娜,0,,8341,,18:30
“一带一路”电影周,,3号厅,黎巴嫩,上海科技影城,,14:57,巴希尔·霍杰伊,1561267800,87min,彩色,星期日,6月23日,GOOD MORNING,早安,0,,8551,法国,13:30
“一带一路”电影周,,3号厅,孟加拉国,上海大光明电影院,,17:27,塔昆·艾哈迈德,1560671100,102min,彩色,星期日,6月16日,IN SPRING BREEZE,春风里,0,,8374,,15:45
“一带一路”电影周,,3号厅,罗马尼亚,上海大光明电影院,,22:39,图多尔·久尔玖,1560689100,114min,彩色,星期日,6月16日,PARKING,搁置的心,0,,8879,,20:45
“一带一路”电影周,,3号厅,巴西,上海大光明电影院,,17:21,弗拉维娅·卡斯特罗,1560757500,96min,彩色,星期一,6月17日,UNREMEMBER,忘，不忘,0,,8624,,15:45
“一带一路”电影周,,3号厅,爱沙尼亚,上海大光明电影院,,11:45,马尔蒂·黑尔登,1560825000,75min,黑白,星期二,6月18日,SCANDINAVIAN SILENCE,斯堪的纳维亚的沉默,0,,8650,,10:30
“一带一路”电影周,,3号厅,白俄罗斯,上海大光明电影院,,15:05,达里娅·朱克,1561008600,95min,彩色,星期四,6月20日,CRYSTAL SWAN,水晶天鹅,0,,8339,,13:30
“一带一路”电影周,,2号厅,菲律宾,上海开元地中海影城,,20:00,丹·维勒加斯,1561199400,90min,彩色,星期六,6月22日,HEAVEN'S WAITING,天堂等候处,0,,8572,,18:30
“一带一路”电影周,,8号厅,俄罗斯,CGV影城（白玉兰广场IMAX店）,,20:19,露易芭·波利索娃,1561199400,109min,彩色,星期六,6月22日,THE SUN ABOVE ME NEVER SETS,头顶太阳永不落,0,,8376,,18:30
“一带一路”电影周,,6号厅,孟加拉国,天山电影院-虹桥艺术中心旗舰店,,17:27,塔昆·艾哈迈德,1561016700,102min,彩色,星期四,6月20日,IN SPRING BREEZE,春风里,0,,8374,,15:45
“一带一路”电影周,,6号厅,黎巴嫩,天山电影院-虹桥艺术中心旗舰店,,14:57,巴希尔·霍杰伊,1561095000,87min,彩色,星期五,6月21日,GOOD MORNING,早安,0,,8551,法国,13:30
“一带一路”电影周,,LUXE厅,爱沙尼亚,上海百丽宫影城（长宁来福士店）,,19:45,马尔蒂·黑尔登,1561285800,75min,黑白,星期日,6月23日,SCANDINAVIAN SILENCE,斯堪的纳维亚的沉默,0,,8650,,18:30
“一带一路”电影周,,Onyx LED厅,美国,SFC上影影城（港汇永华IMAX店）,,20:09,王子逸,1560681000,99min,彩色,星期日,6月16日,THE FAREWELL,别告诉她,0,,8877,中国,18:30
“一带一路”电影周,,1号厅,立陶宛,SFC上影影城（美罗城店）,,17:21,艾纳斯塔·杰可卡斯,1560584700,96min,彩色,星期六,6月15日,SASHA WAS HERE,萨沙曾在这里,0,,8707,,15:45
“一带一路”电影周,,1号厅,孟加拉国,SFC上影影城（美罗城店）,,22:27,塔昆·艾哈迈德,1561121100,102min,彩色,星期五,6月21日,IN SPRING BREEZE,春风里,0,,8374,,20:45
“一带一路”电影周,,1号厅,白俄罗斯,SFC上影影城（美罗城店）,,17:20,达里娅·朱克,1561189500,95min,彩色,星期六,6月22日,CRYSTAL SWAN,水晶天鹅,0,,8339,,15:45
“一带一路”电影周,,1号厅,埃及,SFC上影影城（美罗城店）,,20:05,艾哈迈德·阿卜达拉,1561285800,95min,彩色,星期日,6月23日,EXT. NIGHT,非凡之夜,0,,8348,阿拉伯联合酋长国,18:30
“一带一路”电影周,,5号厅,俄罗斯,华士达影城（徐汇店）,,17:34,露易芭·波利索娃,1561103100,109min,彩色,星期五,6月21日,THE SUN ABOVE ME NEVER SETS,头顶太阳永不落,0,,8376,,15:45
“一带一路”电影周,,6号厅,罗马尼亚,上海百丽宫影城（环贸iapm店）,,22:39,图多尔·久尔玖,1561293900,114min,彩色,星期日,6月23日,PARKING,搁置的心,0,,8879,,20:45
“一带一路”电影周,,7号厅,拉脱维亚,AMG海上国际影城环球港店,,17:29,英娜拉·克曼,1560757500,104min,彩色,星期一,6月17日,BILLE,比莱,0,,8370,,15:45
“一带一路”电影周,,7号厅,保加利亚,AMG海上国际影城环球港店,,17:21,纳什泰德·柯西瓦,1560843900,96min,彩色,星期二,6月18日,IRINA,伊莉娜,0,,8341,,15:45
“一带一路”电影周,,7号厅,俄罗斯,AMG海上国际影城环球港店,,17:34,露易芭·波利索娃,1561016700,109min,彩色,星期四,6月20日,THE SUN ABOVE ME NEVER SETS,头顶太阳永不落,0,,8376,,15:45
“一带一路”电影周,,7号厅,土耳其,AMG海上国际影城环球港店,,15:05,"查拉·赞基尔吉, 纪尧姆·乔瓦内蒂",1561181400,95min,彩色,星期六,6月22日,SIBEL,西贝尔,1,,8649,,13:30
“一带一路”电影周,,7号厅,菲律宾,AMG海上国际影城环球港店,,22:15,丹·维勒加斯,1561293900,90min,彩色,星期日,6月23日,HEAVEN'S WAITING,天堂等候处,0,,8572,,20:45
“一带一路”电影周,,SUPER CINEMA,俄罗斯,华谊兄弟电影中心上海大悦城店,,20:19,露易芭·波利索娃,1560940200,109min,彩色,星期三,6月19日,THE SUN ABOVE ME NEVER SETS,头顶太阳永不落,0,,8376,,18:30
“一带一路”电影周,,SUPER CINEMA,印度,华谊兄弟电影中心上海大悦城店,,20:34,夏兰特·卡塔里亚,1561026600,124min,彩色,星期四,6月20日,SUI DHAAGA: MADE IN INDIA,印度制造,0,,8855,,18:30
“一带一路”电影周,,SUPER CINEMA,拉脱维亚,华谊兄弟电影中心上海大悦城店,,15:14,英娜拉·克曼,1561181400,104min,彩色,星期六,6月22日,BILLE,比莱,0,,8370,,13:30
“一带一路”电影周,,2号厅,罗马尼亚,SFC上影百联影城（八佰伴IMAX店）,,22:39,图多尔·久尔玖,1560948300,114min,彩色,星期三,6月19日,PARKING,搁置的心,0,,8879,,20:45
“一带一路”电影周,,1号厅,保加利亚,上海百丽宫影城（ifc商场店）,,15:06,纳什泰德·柯西瓦,1560576600,96min,彩色,星期六,6月15日,IRINA,伊莉娜,0,,8341,,13:30
“一带一路”电影周,,1号厅,孟加拉国,上海百丽宫影城（ifc商场店）,,17:27,塔昆·艾哈迈德,1560584700,102min,彩色,星期六,6月15日,IN SPRING BREEZE,春风里,0,,8374,,15:45
“一带一路”电影周,,1号厅,波兰,上海百丽宫影城（ifc商场店）,,19:58,阿德里安·帕内克,1560594600,88min,彩色,星期六,6月15日,WEREWOLF,狼人,0,,8550,,18:30
“一带一路”电影周,,1号厅,匈牙利,上海百丽宫影城（ifc商场店）,,22:46,阿尔帕德·波格丹,1560602700,121min,彩色,星期六,6月15日,GENESIS,创世纪,"2,0",,8656,,20:45
“一带一路”电影周,,1号厅,爱沙尼亚,上海百丽宫影城（ifc商场店）,,14:45,马尔蒂·黑尔登,1560663000,75min,黑白,星期日,6月16日,SCANDINAVIAN SILENCE,斯堪的纳维亚的沉默,"2,0",,8650,,13:30
“一带一路”电影周,,1号厅,印度,上海百丽宫影城（ifc商场店）,,17:49,夏兰特·卡塔里亚,1560671100,124min,彩色,星期日,6月16日,SUI DHAAGA: MADE IN INDIA,印度制造,"1,2",,8855,,15:45
“一带一路”电影周,,1号厅,中国,上海百丽宫影城（ifc商场店）,,19:58,王丽娜,1560681000,88min,彩色,星期日,6月16日,A FIRST FAREWELL,第一次的离别,"2,0",,8834,,18:30
“一带一路”电影周,,1号厅,黎巴嫩,上海百丽宫影城（ifc商场店）,,22:12,巴希尔·霍杰伊,1560689100,87min,彩色,星期日,6月16日,GOOD MORNING,早安,"2,0",,8551,法国,20:45
“一带一路”电影周,,1号厅,拉脱维亚,上海百丽宫影城（ifc商场店）,,20:14,英娜拉·克曼,1560767400,104min,彩色,星期一,6月17日,BILLE,比莱,"2,0",,8370,,18:30
