group,id,film1,film2,date,weekday,stime,etime,length,cinema,halls_name,director,country,co_production_country,resolving_power,projection_material,film_medium,show_type,memo
单元,影片id,中文名,英文名,日期,星期几,开始时间,结束时间,片长,影院,影厅,导演,制片国家/地区,合拍国,分辨率,特殊介质,色彩,场次类型,备注
地球村-印尼风情,9729,登月荒谈,THE SCIENCE OF FICTIONS,7月30日,星期四,18:30,20:16,106min,SFC上海影城,2号厅,约瑟普·安吉·诺恩,"印度尼西亚,马来西亚,法国",N/A,N/A,N/A,彩色,普通场,N/A
地球村-印尼风情,9786,魔咒（4K）,ABRACADABRA (4K),7月28日,星期二,18:30,19:56,86min,国泰电影院,2号厅,福赞·里扎尔,印度尼西亚,新加坡,4K,N/A,彩色,普通场,N/A
地球村-印尼风情,9729,登月荒谈,THE SCIENCE OF FICTIONS,8月2日,星期日,18:30,20:16,106min,国泰电影院,2号厅,约瑟普·安吉·诺恩,"印度尼西亚,马来西亚,法国",N/A,N/A,N/A,彩色,普通场,N/A
地球村-印尼风情,9786,魔咒（4K）,ABRACADABRA (4K),7月30日,星期四,21:00,22:26,86min,CGV影城（白玉兰广场IMAX店）,8号厅,福赞·里扎尔,印度尼西亚,新加坡,4K,N/A,彩色,普通场,N/A
地球村-印尼风情,9786,魔咒（4K）,ABRACADABRA (4K),8月1日,星期六,18:30,19:56,86min,上海和平影都,ATMOS厅,福赞·里扎尔,印度尼西亚,新加坡,4K,N/A,彩色,普通场,N/A
地球村-印尼风情,9729,登月荒谈,THE SCIENCE OF FICTIONS,7月26日,星期日,18:30,20:16,106min,SFC上影影城（新衡山店）,1号厅,约瑟普·安吉·诺恩,"印度尼西亚,马来西亚,法国",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10179,小丑回魂2,IT: CHAPTER TWO,7月31日,星期五,21:00,23:50,170min,SFC上海影城,CINITY厅,安德斯·穆斯切蒂,"美国,加拿大",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10338,下女,THE HOUSEMAID,8月2日,星期日,09:00,10:52,112min,SFC上海影城,CINITY厅,金绮泳,韩国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-午夜惊奇,12822,开场号 ,FANFARE,7月30日,星期四,21:00,22:28,88min,上海市沪北电影院,1号厅,李敦求,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10177,睡梦医生（4K）,DOCTOR SLEEP (4K),8月1日,星期六,21:00,23:32,152min,上海市沪北电影院,1号厅,迈克·弗拉纳根,"美国,英国",N/A,4K,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,12822,开场号 ,FANFARE,7月31日,星期五,21:00,22:28,88min,SFC上海影城,2号厅,李敦求,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10181,忌日快乐2,HAPPY DEATH DAY 2U,7月26日,星期日,21:00,22:40,100min,上海UA梅龙镇广场电影城,3号厅,克里斯托弗·兰登,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,13325,遗落家庭,RELIC,7月25日,星期六,21:00,22:29,89min,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,娜塔莉·埃里卡·詹姆斯,澳大利亚,美国,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,12822,开场号 ,FANFARE,7月25日,星期六,21:00,22:28,88min,上海美琪大戏院,观众厅,李敦求,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10177,睡梦医生（4K）,DOCTOR SLEEP (4K),7月28日,星期二,21:00,23:32,152min,上海美琪大戏院,观众厅,迈克·弗拉纳根,"美国,英国",N/A,4K,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10179,小丑回魂2,IT: CHAPTER TWO,7月29日,星期三,21:00,23:50,170min,上海美琪大戏院,观众厅,安德斯·穆斯切蒂,"美国,加拿大",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10181,忌日快乐2,HAPPY DEATH DAY 2U,7月29日,星期三,18:30,20:10,100min,嘉定影剧院,3号厅,克里斯托弗·兰登,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10178,我们,US,7月31日,星期五,18:30,20:27,117min,嘉定影剧院,3号厅,乔丹·皮尔,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10177,睡梦医生（4K）,DOCTOR SLEEP (4K),7月25日,星期六,21:00,23:32,152min,上海大光明电影院,1号厅,迈克·弗拉纳根,"美国,英国",N/A,4K,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10338,下女,THE HOUSEMAID,7月26日,星期日,09:00,10:52,112min,上海大光明电影院,1号厅,金绮泳,韩国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-午夜惊奇,10179,小丑回魂2,IT: CHAPTER TWO,7月30日,星期四,21:00,23:50,170min,上海大光明电影院,1号厅,安德斯·穆斯切蒂,"美国,加拿大",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,13325,遗落家庭,RELIC,8月1日,星期六,21:00,22:29,89min,SFC上影百联影城（大上海店）,1号厅,娜塔莉·埃里卡·詹姆斯,澳大利亚,美国,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,12822,开场号 ,FANFARE,8月1日,星期六,21:00,22:28,88min,天山电影院-虹桥艺术中心旗舰店,剧院厅,李敦求,韩国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,12105,螺丝在拧紧,THE TURN OF THE SCREW,7月27日,星期一,21:00,22:29,89min,CGV影城（白玉兰广场IMAX店）,8号厅,亚历克斯·加尔文,新西兰,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10181,忌日快乐2,HAPPY DEATH DAY 2U,7月30日,星期四,21:00,22:40,100min,天山电影院-虹桥艺术中心旗舰店,4号厅,克里斯托弗·兰登,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10181,忌日快乐2,HAPPY DEATH DAY 2U,8月1日,星期六,21:00,22:40,100min,上海和平影都,ATMOS厅,克里斯托弗·兰登,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10338,下女,THE HOUSEMAID,7月27日,星期一,14:50,16:42,112min,SFC上影影城（新衡山店）,1号厅,金绮泳,韩国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-午夜惊奇,10181,忌日快乐2,HAPPY DEATH DAY 2U,8月2日,星期日,21:00,22:40,100min,SFC上影影城（新衡山店）,1号厅,克里斯托弗·兰登,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10338,下女,THE HOUSEMAID,8月1日,星期六,09:00,10:52,112min,曹杨影城,1号厅,金绮泳,韩国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-午夜惊奇,12105,螺丝在拧紧,THE TURN OF THE SCREW,7月27日,星期一,21:00,22:29,89min,上海星光影城（亚新旗舰店）,1号厅,亚历克斯·加尔文,新西兰,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,13325,遗落家庭,RELIC,7月27日,星期一,21:00,22:29,89min,上海百丽宫影城（ifc商场店）,1号厅,娜塔莉·埃里卡·詹姆斯,澳大利亚,美国,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10338,下女,THE HOUSEMAID,7月25日,星期六,14:50,16:42,112min,上海世纪友谊影城,6号厅LUXE巨幕,金绮泳,韩国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-午夜惊奇,10178,我们,US,7月29日,星期三,21:00,22:57,117min,上海世纪友谊影城,6号厅LUXE巨幕,乔丹·皮尔,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,12105,螺丝在拧紧,THE TURN OF THE SCREW,7月25日,星期六,21:00,22:29,89min,Fancl艺术中心-艺海剧院,大剧场,亚历克斯·加尔文,新西兰,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-午夜惊奇,10178,我们,US,7月28日,星期二,21:00,22:57,117min,Fancl艺术中心-艺海剧院,大剧场,乔丹·皮尔,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9435,爵士之王（4K）,KING OF JAZZ (4K),7月30日,星期四,14:50,16:30,100min,SFC上海影城,CINITY厅,约翰·默里·安德森,美国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,11275,再现康宁汉（3D）,CUNNINGHAM (3D),8月2日,星期日,12:00,13:33,93min,SFC上海影城,CINITY厅,阿拉·柯夫根,德国,"法国,美国",N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9512,爵士天后,BILLIE,7月25日,星期六,12:00,13:38,98min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,詹姆斯·厄斯金,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9861,他梦见巨人,HE DREAMS OF GIANTS,7月25日,星期六,14:50,16:13,83min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,吉斯·富顿 / 路易斯·沛沛,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,13333,女性电影人：一部贯穿电影史的新公路影片 1+4,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  1+4,7月25日,星期六,21:00,23:01,121min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,13334,女性电影人：一部贯穿电影史的新公路影片 6+14,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  6+14,7月26日,星期日,09:00,11:02,122min,上海UA梅龙镇广场电影城,2号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,12542,库布里克谈库布里克,KUBRICK BY KUBRICK,7月26日,星期日,21:00,22:13,73min,SFC上海影城,2号厅,格雷戈瑞·门罗,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9512,爵士天后,BILLIE,7月27日,星期一,18:30,20:08,98min,SFC上海影城,2号厅,詹姆斯·厄斯金,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,12542,库布里克谈库布里克,KUBRICK BY KUBRICK,7月31日,星期五,21:00,22:13,73min,上海UA梅龙镇广场电影城,3号厅,格雷戈瑞·门罗,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,11272,制作音效：电影声音的艺术,MAKING WAVES: THE ART OF CINEMATIC SOUND,8月1日,星期六,09:00,10:34,94min,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,米奇·科斯汀,美国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,11275,再现康宁汉（3D）,CUNNINGHAM (3D),8月1日,星期六,09:00,10:33,93min,上海美琪大戏院,观众厅,阿拉·柯夫根,德国,"法国,美国",N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,11275,再现康宁汉（3D）,CUNNINGHAM (3D),7月30日,星期四,18:30,20:03,93min,上海大光明电影院,1号厅,阿拉·柯夫根,德国,"法国,美国",N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,10110,伊里•特恩卡——失踪的朋友,JIŘÍ TRNKA - A LONG LOST FRIEND,7月30日,星期四,14:50,16:13,83min,SFC上影百联影城（大上海店）,1号厅,乔尔·法吉,"法国,捷克共和国",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,13333,女性电影人：一部贯穿电影史的新公路影片 1+4,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  1+4,7月31日,星期五,21:00,23:01,121min,SFC上影百联影城（大上海店）,1号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,9435,爵士之王（4K）,KING OF JAZZ (4K),7月26日,星期日,18:30,20:10,100min,国泰电影院,2号厅,约翰·默里·安德森,美国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,9435,爵士之王（4K）,KING OF JAZZ (4K),8月1日,星期六,18:30,20:10,100min,上海科技影城,3号厅,约翰·默里·安德森,美国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,10110,伊里•特恩卡——失踪的朋友,JIŘÍ TRNKA - A LONG LOST FRIEND,7月25日,星期六,09:00,10:23,83min,天山电影院-虹桥艺术中心旗舰店,4号厅,乔尔·法吉,"法国,捷克共和国",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,11272,制作音效：电影声音的艺术,MAKING WAVES: THE ART OF CINEMATIC SOUND,7月28日,星期二,09:00,10:34,94min,天山电影院-虹桥艺术中心旗舰店,4号厅,米奇·科斯汀,美国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,9861,他梦见巨人,HE DREAMS OF GIANTS,7月28日,星期二,12:00,13:23,83min,天山电影院-虹桥艺术中心旗舰店,4号厅,吉斯·富顿 / 路易斯·沛沛,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,12542,库布里克谈库布里克,KUBRICK BY KUBRICK,7月28日,星期二,21:00,22:13,73min,天山电影院-虹桥艺术中心旗舰店,4号厅,格雷戈瑞·门罗,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9512,爵士天后,BILLIE,7月29日,星期三,18:30,20:08,98min,天山电影院-虹桥艺术中心旗舰店,4号厅,詹姆斯·厄斯金,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,11275,再现康宁汉（3D）,CUNNINGHAM (3D),7月31日,星期五,18:30,20:03,93min,上海和平影都,ATMOS厅,阿拉·柯夫根,德国,"法国,美国",N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,13334,女性电影人：一部贯穿电影史的新公路影片 6+14,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  6+14,8月1日,星期六,09:00,11:02,122min,上海和平影都,ATMOS厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,13334,女性电影人：一部贯穿电影史的新公路影片 6+14,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  6+14,7月27日,星期一,14:50,16:52,122min,上海百丽宫影城（长宁来福士店）,LUXE厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,13333,女性电影人：一部贯穿电影史的新公路影片 1+4,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  1+4,7月30日,星期四,21:00,23:01,121min,SFC上影影城（美罗城店）,4号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,10110,伊里•特恩卡——失踪的朋友,JIŘÍ TRNKA - A LONG LOST FRIEND,8月1日,星期六,12:00,13:23,83min,SFC上影影城（美罗城店）,4号厅,乔尔·法吉,"法国,捷克共和国",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,13334,女性电影人：一部贯穿电影史的新公路影片 6+14,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  6+14,8月2日,星期日,09:00,11:02,122min,SFC上影影城（美罗城店）,4号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,11275,再现康宁汉（3D）,CUNNINGHAM (3D),7月29日,星期三,14:50,16:23,93min,曹杨影城,1号厅,阿拉·柯夫根,德国,"法国,美国",N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9435,爵士之王（4K）,KING OF JAZZ (4K),7月31日,星期五,18:30,20:10,100min,曹杨影城,1号厅,约翰·默里·安德森,美国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,9861,他梦见巨人,HE DREAMS OF GIANTS,7月26日,星期日,14:50,16:13,83min,上海星光影城（亚新旗舰店）,1号厅,吉斯·富顿 / 路易斯·沛沛,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,13334,女性电影人：一部贯穿电影史的新公路影片 6+14,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  6+14,7月25日,星期六,14:50,16:52,122min,SFC上影百联影城（八佰伴IMAX店）,2号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,13333,女性电影人：一部贯穿电影史的新公路影片 1+4,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  1+4,7月29日,星期三,21:00,23:01,121min,SFC上影百联影城（八佰伴IMAX店）,2号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,9512,爵士天后,BILLIE,7月30日,星期四,18:30,20:08,98min,SFC上影百联影城（八佰伴IMAX店）,2号厅,詹姆斯·厄斯金,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,12542,库布里克谈库布里克,KUBRICK BY KUBRICK,7月31日,星期五,21:00,22:13,73min,SFC上影百联影城（八佰伴IMAX店）,2号厅,格雷戈瑞·门罗,美国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,10110,伊里•特恩卡——失踪的朋友,JIŘÍ TRNKA - A LONG LOST FRIEND,8月2日,星期日,18:30,19:53,83min,SFC上影百联影城（八佰伴IMAX店）,2号厅,乔尔·法吉,"法国,捷克共和国",N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,13333,女性电影人：一部贯穿电影史的新公路影片 1+4,WOMEN MAKE FILM: A NEW ROAD MOVIE THROUGH CINEMA  1+4,7月26日,星期日,21:00,23:01,121min,上海百丽宫影城（ifc商场店）,1号厅,马克·卡曾斯,英国,N/A,N/A,N/A,彩色+黑白,普通场,N/A
多元视角-SIFF狂想曲,11272,制作音效：电影声音的艺术,MAKING WAVES: THE ART OF CINEMATIC SOUND,8月2日,星期日,18:30,20:04,94min,上海百丽宫影城（ifc商场店）,1号厅,米奇·科斯汀,美国,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-SIFF狂想曲,9861,他梦见巨人,HE DREAMS OF GIANTS,7月29日,星期三,18:30,19:53,83min,上海百丽宫影城（陆家嘴中心店）,LUXE厅,吉斯·富顿 / 路易斯·沛沛,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9861,他梦见巨人,HE DREAMS OF GIANTS,7月31日,星期五,18:30,19:53,83min,AMG海上明珠国际影城（莘庄店）,4号厅,吉斯·富顿 / 路易斯·沛沛,英国,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-SIFF狂想曲,9435,爵士之王（4K）,KING OF JAZZ (4K),7月28日,星期二,18:30,20:10,100min,Fancl艺术中心-艺海剧院,大剧场,约翰·默里·安德森,美国,N/A,4K,N/A,N/A,普通场,N/A
多元视角-霓虹映画,12108,跳舞吧！三田,"DANCE, MITA",7月25日,星期六,18:30,20:14,104min,SFC上海影城,CINITY厅,饭冢俊光,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,11005,星期三消失了,GONE WEDNESDAY,7月29日,星期三,18:30,20:14,104min,SFC上海影城,CINITY厅,吉野耕平,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,13375,剧场,THEATRE: A LOVE STORY,7月30日,星期四,09:00,11:16,136min,SFC上海影城,CINITY厅,行定勋,日本,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-霓虹映画,10678,静悄悄的雨,SILENT RAIN,7月31日,星期五,18:30,20:10,100min,SFC上海影城,CINITY厅,中川龙太郎,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,10454,爱情人偶,ROMANCE DOLL,7月26日,星期日,21:00,23:04,124min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,棚田由纪,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,12404,任侠学园,NINKYO GAKUEN,7月27日,星期一,14:50,16:50,120min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,木村尚,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,13375,剧场,THEATRE: A LOVE STORY,7月29日,星期三,12:00,14:16,136min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,行定勋,日本,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-霓虹映画,10455,赌博默示录3,KAIJI: FINAL GAME,8月1日,星期六,14:50,16:58,128min,红星电影世界上海吴中路旗舰店,LUXE巨幕厅,佐藤东弥,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,12480,架空OL日记,FICTITIOUS GIRL’S DIARY,7月25日,星期六,18:30,20:10,100min,上海UA梅龙镇广场电影城,2号厅,住田崇,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,12191,#全力手球#,#HANDBALLSTRIVE,7月29日,星期三,09:00,10:49,109min,SFC上海影城,2号厅,松居大悟,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,13311,夏季来时,TOWN WITHOUT SEA,8月1日,星期六,18:30,20:14,104min,SFC上海影城,2号厅,池田依来沙,日本,N/A,N/A,N/A,N/A,普通场,N/A
多元视角-霓虹映画,10454,爱情人偶,ROMANCE DOLL,8月1日,星期六,21:00,23:04,124min,SFC上海影城,2号厅,棚田由纪,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,11691,最初的晚餐,THE FIRST SUPPER,8月2日,星期日,14:50,16:58,128min,SFC上海影城,2号厅,常盤司郎,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,12486,群星之城,STARDUST OVER THE TOWN,8月2日,星期日,18:30,20:14,104min,SFC上海影城,2号厅,杉山泰一,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,10454,爱情人偶,ROMANCE DOLL,7月28日,星期二,21:00,23:04,124min,上海UA梅龙镇广场电影城,3号厅,棚田由纪,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,13098,告别前的30分钟,OUR 30-MINUTE SESSIONS,7月25日,星期六,12:00,13:55,115min,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,萩原健太郎,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,10668,在街上 ,OVER THE TOWN,8月1日,星期六,14:50,17:00,130min,上海百美汇影城（静安嘉里中心店）,4K激光1号厅,今泉力哉,日本,N/A,N/A,N/A,彩色,普通场,N/A
多元视角-霓虹映画,10523,谎话连篇2,WE MAKE ANTIQUES! KYOTO RENDEZVOUS,7月26日,星期日,18:30,20:17,107min,上海美琪大戏院,观众厅,武正晴,日本,N/A,N/A,N/A,彩色,普通场,N/A
